signal_date,cb_code,score_rank,is_carried
2021-12-03,128013.SZ,1,True
2021-12-03,128100.SZ,2,True
2021-12-03,127003.SZ,3,True
2021-12-03,128066.SZ,4,True
2021-12-03,127019.SZ,5,False
2021-12-03,123085.SZ,6,False
2021-12-03,113610.SH,7,False
2021-12-03,128085.SZ,8,False
2021-12-03,113601.SH,11,True
2021-12-03,113541.SH,12,True
2021-12-03,113609.SH,13,True
2021-12-03,110058.SH,29,True
2021-12-10,127003.SZ,1,True
2021-12-10,128066.SZ,2,True
2021-12-10,113610.SH,3,True
2021-12-10,128106.SZ,4,False
2021-12-10,128013.SZ,5,True
2021-12-10,128100.SZ,6,True
2021-12-10,113609.SH,7,True
2021-12-10,123097.SZ,8,False
2021-12-10,113535.SH,9,False
2021-12-10,127029.SZ,10,False
2021-12-10,128085.SZ,11,True
2021-12-10,113541.SH,13,True
2021-12-17,127028.SZ,1,False
2021-12-17,128013.SZ,2,True
2021-12-17,113610.SH,3,True
2021-12-17,113017.SH,4,False
2021-12-17,110064.SH,5,False
2021-12-17,128066.SZ,7,True
2021-12-17,128100.SZ,8,True
2021-12-17,128106.SZ,9,True
2021-12-17,113609.SH,14,True
2021-12-17,127029.SZ,19,True
2021-12-17,113541.SH,21,True
2021-12-17,113535.SH,25,True
2021-12-24,113017.SH,1,True
2021-12-24,110064.SH,2,True
2021-12-24,128127.SZ,3,False
2021-12-24,113610.SH,5,True
2021-12-24,128100.SZ,6,True
2021-12-24,127028.SZ,7,True
2021-12-24,128106.SZ,8,True
2021-12-24,128013.SZ,9,True
2021-12-24,113535.SH,23,True
2021-12-24,127029.SZ,24,True
2021-12-24,113609.SH,25,True
2021-12-24,128066.SZ,30,True
2021-12-31,113017.SH,1,True
2021-12-31,127007.SZ,2,False
2021-12-31,128127.SZ,3,True
2021-12-31,127028.SZ,4,True
2021-12-31,128087.SZ,5,False
2021-12-31,128100.SZ,6,True
2021-12-31,132018.SH,7,False
2021-12-31,128013.SZ,8,True
2021-12-31,110064.SH,10,True
2021-12-31,113610.SH,11,True
2021-12-31,128106.SZ,17,True
2021-12-31,113609.SH,22,True
2022-01-07,120002.SZ,1,False
2022-01-07,128100.SZ,2,True
2022-01-07,113017.SH,3,True
2022-01-07,128013.SZ,4,True
2022-01-07,127007.SZ,5,True
2022-01-07,128087.SZ,6,True
2022-01-07,110064.SH,7,True
2022-01-07,127028.SZ,8,True
2022-01-07,132022.SH,9,False
2022-01-07,128127.SZ,14,True
2022-01-07,132018.SH,15,True
2022-01-07,128106.SZ,28,True
2022-01-14,128100.SZ,1,True
2022-01-14,128087.SZ,2,True
2022-01-14,110057.SH,3,False
2022-01-14,123082.SZ,4,False
2022-01-14,113591.SH,5,False
2022-01-14,128069.SZ,6,False
2022-01-14,127013.SZ,7,False
2022-01-14,128124.SZ,8,False
2022-01-14,128127.SZ,16,True
2022-01-14,127007.SZ,17,True
2022-01-14,113017.SH,22,True
2022-01-14,128106.SZ,25,True
2022-01-21,113044.SH,1,False
2022-01-21,113033.SH,2,False
2022-01-21,128034.SZ,3,False
2022-01-21,113011.SH,4,False
2022-01-21,113591.SH,9,True
2022-01-21,128100.SZ,11,True
2022-01-21,113017.SH,14,True
2022-01-21,128087.SZ,16,True
2022-01-21,123082.SZ,19,True
2022-01-21,127007.SZ,22,True
2022-01-21,128106.SZ,26,True
2022-01-21,128069.SZ,29,True
2022-01-28,113044.SH,1,True
2022-01-28,128100.SZ,2,True
2022-01-28,113033.SH,3,True
2022-01-28,113011.SH,4,True
2022-01-28,128034.SZ,5,True
2022-01-28,110053.SH,6,False
2022-01-28,113050.SH,7,False
2022-01-28,113017.SH,8,True
2022-01-28,110043.SH,9,False
2022-01-28,110052.SH,10,False
2022-01-28,128087.SZ,14,True
2022-01-28,113591.SH,17,True
2022-02-11,113044.SH,1,True
2022-02-11,113011.SH,2,True
2022-02-11,113033.SH,3,True
2022-02-11,110053.SH,4,True
2022-02-11,110079.SH,5,False
2022-02-11,128034.SZ,6,True
2022-02-11,127012.SZ,7,False
2022-02-11,110043.SH,8,True
2022-02-11,113050.SH,11,True
2022-02-11,113017.SH,18,True
2022-02-11,110052.SH,24,True
2022-02-11,128100.SZ,28,True
2022-02-18,113044.SH,1,True
2022-02-18,113033.SH,2,True
2022-02-18,110064.SH,3,False
2022-02-18,113011.SH,4,True
2022-02-18,110080.SH,5,False
2022-02-18,128034.SZ,6,True
2022-02-18,110079.SH,11,True
2022-02-18,113017.SH,15,True
2022-02-18,110053.SH,20,True
2022-02-18,110043.SH,21,True
2022-02-18,127012.SZ,25,True
2022-02-18,113050.SH,28,True
2022-02-25,110052.SH,1,False
2022-02-25,113044.SH,2,True
2022-02-25,110068.SH,3,False
2022-02-25,127019.SZ,4,False
2022-02-25,110064.SH,5,True
2022-02-25,113033.SH,6,True
2022-02-25,127033.SZ,7,False
2022-02-25,123128.SZ,8,False
2022-02-25,128107.SZ,9,False
2022-02-25,127042.SZ,10,False
2022-02-25,110080.SH,13,True
2022-02-25,113011.SH,18,True
2022-03-04,128100.SZ,1,False
2022-03-04,128066.SZ,2,False
2022-03-04,113044.SH,3,True
2022-03-04,110052.SH,4,True
2022-03-04,110064.SH,5,True
2022-03-04,110068.SH,9,True
2022-03-04,127019.SZ,12,True
2022-03-04,128107.SZ,14,True
2022-03-04,127042.SZ,17,True
2022-03-04,123128.SZ,20,True
2022-03-04,110080.SH,23,True
2022-03-04,113011.SH,37,True
2022-03-11,128100.SZ,1,True
2022-03-11,110057.SH,2,False
2022-03-11,110080.SH,3,True
2022-03-11,113033.SH,4,False
2022-03-11,128049.SZ,5,False
2022-03-11,127014.SZ,6,False
2022-03-11,128066.SZ,9,True
2022-03-11,113044.SH,11,True
2022-03-11,110068.SH,13,True
2022-03-11,123128.SZ,14,True
2022-03-11,127019.SZ,28,True
2022-03-11,110052.SH,32,True
2022-03-18,128100.SZ,1,True
2022-03-18,113044.SH,2,True
2022-03-18,132022.SH,3,False
2022-03-18,128049.SZ,4,True
2022-03-18,128132.SZ,5,False
2022-03-18,113011.SH,6,False
2022-03-18,110080.SH,7,True
2022-03-18,110057.SH,8,True
2022-03-18,110052.SH,11,True
2022-03-18,113033.SH,14,True
2022-03-18,127019.SZ,17,True
2022-03-18,127014.SZ,32,True
2022-03-25,128100.SZ,1,True
2022-03-25,113044.SH,2,True
2022-03-25,113011.SH,3,True
2022-03-25,110080.SH,4,True
2022-03-25,128127.SZ,5,False
2022-03-25,132022.SH,6,True
2022-03-25,128034.SZ,7,False
2022-03-25,110057.SH,8,True
2022-03-25,113033.SH,9,True
2022-03-25,127028.SZ,10,False
2022-03-25,127013.SZ,11,False
2022-03-25,113578.SH,12,False
2022-04-01,128127.SZ,1,True
2022-04-01,128034.SZ,2,True
2022-04-01,113011.SH,3,True
2022-04-01,113044.SH,4,True
2022-04-01,110057.SH,5,True
2022-04-01,132022.SH,6,True
2022-04-01,128129.SZ,7,False
2022-04-01,110080.SH,8,True
2022-04-01,113578.SH,14,True
2022-04-01,113033.SH,24,True
2022-04-01,128100.SZ,25,True
2022-04-01,127013.SZ,29,True
2022-04-08,113011.SH,1,True
2022-04-08,128127.SZ,2,True
2022-04-08,128129.SZ,3,True
2022-04-08,113044.SH,4,True
2022-04-08,127039.SZ,5,False
2022-04-08,128034.SZ,6,True
2022-04-08,110080.SH,7,True
2022-04-08,113037.SH,8,False
2022-04-08,110057.SH,9,True
2022-04-08,113578.SH,10,True
2022-04-08,128100.SZ,12,True
2022-04-08,132022.SH,21,True
2022-04-15,128127.SZ,1,True
2022-04-15,113011.SH,2,True
2022-04-15,113519.SH,3,False
2022-04-15,127039.SZ,4,True
2022-04-15,128129.SZ,5,True
2022-04-15,128100.SZ,6,True
2022-04-15,128034.SZ,7,True
2022-04-15,113044.SH,8,True
2022-04-15,113037.SH,10,True
2022-04-15,110057.SH,15,True
2022-04-15,110080.SH,18,True
2022-04-15,113578.SH,26,True
2022-04-22,128100.SZ,1,True
2022-04-22,113011.SH,2,True
2022-04-22,113044.SH,3,True
2022-04-22,128129.SZ,4,True
2022-04-22,113033.SH,5,False
2022-04-22,113052.SH,6,False
2022-04-22,128034.SZ,7,True
2022-04-22,113021.SH,8,False
2022-04-22,127032.SZ,9,False
2022-04-22,113037.SH,10,True
2022-04-22,127016.SZ,11,False
2022-04-22,128127.SZ,21,True
2022-04-29,113011.SH,1,True
2022-04-29,113044.SH,2,True
2022-04-29,113033.SH,3,True
2022-04-29,128129.SZ,4,True
2022-04-29,113037.SH,5,True
2022-04-29,113050.SH,6,False
2022-04-29,113052.SH,7,True
2022-04-29,127016.SZ,9,True
2022-04-29,128034.SZ,11,True
2022-04-29,113021.SH,15,True
2022-04-29,127032.SZ,18,True
2022-04-29,128100.SZ,25,True
2022-05-06,113033.SH,1,True
2022-05-06,113011.SH,2,True
2022-05-06,113044.SH,3,True
2022-05-06,127032.SZ,4,True
2022-05-06,113052.SH,5,True
2022-05-06,113050.SH,6,True
2022-05-06,128129.SZ,7,True
2022-05-06,127016.SZ,8,True
2022-05-06,113631.SH,9,False
2022-05-06,128034.SZ,21,True
2022-05-06,113037.SH,22,True
2022-05-06,128100.SZ,24,True
2022-05-13,113033.SH,1,True
2022-05-13,113011.SH,2,True
2022-05-13,113044.SH,3,True
2022-05-13,127016.SZ,4,True
2022-05-13,128087.SZ,5,False
2022-05-13,123125.SZ,6,False
2022-05-13,127013.SZ,7,False
2022-05-13,113050.SH,8,True
2022-05-13,110071.SH,9,False
2022-05-13,113631.SH,11,True
2022-05-13,128100.SZ,17,True
2022-05-13,128034.SZ,29,True
2022-05-20,128066.SZ,1,False
2022-05-20,128127.SZ,2,False
2022-05-20,127034.SZ,3,False
2022-05-20,113033.SH,5,True
2022-05-20,127016.SZ,6,True
2022-05-20,113011.SH,10,True
2022-05-20,128100.SZ,11,True
2022-05-20,127013.SZ,14,True
2022-05-20,128034.SZ,15,True
2022-05-20,128087.SZ,16,True
2022-05-20,113044.SH,17,True
2022-05-20,123125.SZ,25,True
2022-05-27,110072.SH,1,False
2022-05-27,127034.SZ,2,True
2022-05-27,128066.SZ,3,True
2022-05-27,127040.SZ,4,False
2022-05-27,128127.SZ,5,True
2022-05-27,127021.SZ,6,False
2022-05-27,127013.SZ,7,True
2022-05-27,110071.SH,8,False
2022-05-27,127027.SZ,9,False
2022-05-27,113609.SH,10,False
2022-05-27,123125.SZ,31,True
2022-05-27,128087.SZ,36,True
2022-06-02,110072.SH,1,True
2022-06-02,110068.SH,2,False
2022-06-02,127034.SZ,3,True
2022-06-02,128081.SZ,4,False
2022-06-02,128139.SZ,5,False
2022-06-02,113599.SH,6,False
2022-06-02,127013.SZ,9,True
2022-06-02,127021.SZ,12,True
2022-06-02,128087.SZ,21,True
2022-06-02,110071.SH,29,True
2022-06-02,113609.SH,35,True
2022-06-02,127040.SZ,37,True
2022-06-10,110072.SH,1,True
2022-06-10,127018.SZ,2,False
2022-06-10,110084.SH,3,False
2022-06-10,128081.SZ,4,True
2022-06-10,127012.SZ,5,False
2022-06-10,132015.SH,6,False
2022-06-10,128129.SZ,7,False
2022-06-10,128139.SZ,8,True
2022-06-10,123144.SZ,9,False
2022-06-10,113599.SH,10,True
2022-06-10,127040.SZ,12,True
2022-06-10,110068.SH,18,True
2022-06-17,110084.SH,2,True
2022-06-17,113599.SH,3,True
2022-06-17,128081.SZ,5,True
2022-06-17,128139.SZ,7,True
2022-06-17,110072.SH,8,True
2022-06-17,110068.SH,9,True
2022-06-17,128129.SZ,11,True
2022-06-17,127040.SZ,13,True
2022-06-17,132015.SH,14,True
2022-06-17,123144.SZ,20,True
2022-06-17,127012.SZ,31,True
2022-06-17,127018.SZ,36,True
2022-06-24,128114.SZ,1,False
2022-06-24,128139.SZ,2,True
2022-06-24,110068.SH,3,True
2022-06-24,113620.SH,4,False
2022-06-24,123107.SZ,5,False
2022-06-24,110084.SH,6,True
2022-06-24,123120.SZ,7,False
2022-06-24,113630.SH,8,False
2022-06-24,110085.SH,9,False
2022-06-24,123144.SZ,28,True
2022-06-24,127040.SZ,29,True
2022-06-24,128081.SZ,37,True
2022-07-01,113591.SH,1,False
2022-07-01,110053.SH,2,False
2022-07-01,132020.SH,3,False
2022-07-01,113609.SH,4,False
2022-07-01,123107.SZ,5,True
2022-07-01,128083.SZ,6,False
2022-07-01,110079.SH,7,False
2022-07-01,110084.SH,8,True
2022-07-01,127036.SZ,9,False
2022-07-01,110085.SH,10,True
2022-07-01,113620.SH,13,True
2022-07-01,128114.SZ,19,True
2022-07-08,128114.SZ,1,True
2022-07-08,128100.SZ,2,False
2022-07-08,123107.SZ,3,True
2022-07-08,127049.SZ,4,False
2022-07-08,113620.SH,5,True
2022-07-08,128139.SZ,6,False
2022-07-08,127036.SZ,7,True
2022-07-08,127045.SZ,8,False
2022-07-08,113591.SH,13,True
2022-07-08,110085.SH,22,True
2022-07-08,110053.SH,26,True
2022-07-08,113609.SH,30,True
2022-07-15,128114.SZ,1,True
2022-07-15,110052.SH,2,False
2022-07-15,128100.SZ,3,True
2022-07-15,110043.SH,4,False
2022-07-15,110079.SH,5,False
2022-07-15,123107.SZ,7,True
2022-07-15,127045.SZ,12,True
2022-07-15,113591.SH,13,True
2022-07-15,128139.SZ,18,True
2022-07-15,113620.SH,20,True
2022-07-15,127049.SZ,22,True
2022-07-15,127036.SZ,27,True
2022-07-22,110052.SH,1,True
2022-07-22,110043.SH,2,True
2022-07-22,128034.SZ,3,False
2022-07-22,128100.SZ,4,True
2022-07-22,110080.SH,5,False
2022-07-22,110053.SH,6,False
2022-07-22,128105.SZ,7,False
2022-07-22,113516.SH,8,False
2022-07-22,128114.SZ,9,True
2022-07-22,113591.SH,25,True
2022-07-22,128139.SZ,34,True
2022-07-22,127036.SZ,36,True
2022-07-29,110052.SH,1,True
2022-07-29,128100.SZ,2,True
2022-07-29,110043.SH,3,True
2022-07-29,113631.SH,4,False
2022-07-29,113635.SH,5,False
2022-07-29,128034.SZ,6,True
2022-07-29,128114.SZ,7,True
2022-07-29,127035.SZ,8,False
2022-07-29,110080.SH,10,True
2022-07-29,128105.SZ,16,True
2022-07-29,113516.SH,23,True
2022-07-29,113591.SH,24,True
2022-08-05,110052.SH,1,True
2022-08-05,113044.SH,2,False
2022-08-05,113033.SH,3,False
2022-08-05,110043.SH,4,True
2022-08-05,110084.SH,5,False
2022-08-05,113635.SH,6,True
2022-08-05,123105.SZ,7,False
2022-08-05,113631.SH,15,True
2022-08-05,110080.SH,17,True
2022-08-05,127035.SZ,24,True
2022-08-05,128034.SZ,25,True
2022-08-05,128100.SZ,29,True
2022-08-12,113033.SH,1,True
2022-08-12,110084.SH,2,True
2022-08-12,128100.SZ,3,True
2022-08-12,113609.SH,4,False
2022-08-12,110052.SH,5,True
2022-08-12,113044.SH,6,True
2022-08-12,128085.SZ,7,False
2022-08-12,113631.SH,8,True
2022-08-12,123105.SZ,9,True
2022-08-12,113604.SH,10,False
2022-08-12,110043.SH,22,True
2022-08-12,127035.SZ,31,True
2022-08-19,113044.SH,1,True
2022-08-19,113033.SH,2,True
2022-08-19,128100.SZ,3,True
2022-08-19,128087.SZ,4,False
2022-08-19,123023.SZ,5,False
2022-08-19,113635.SH,6,False
2022-08-19,123125.SZ,7,False
2022-08-19,113631.SH,8,True
2022-08-19,113604.SH,11,True
2022-08-19,113609.SH,18,True
2022-08-19,123105.SZ,21,True
2022-08-19,110084.SH,33,True
2022-08-26,113044.SH,1,True
2022-08-26,113033.SH,2,True
2022-08-26,127012.SZ,3,False
2022-08-26,113609.SH,4,True
2022-08-26,132020.SH,5,False
2022-08-26,120002.SZ,6,False
2022-08-26,113631.SH,9,True
2022-08-26,128100.SZ,18,True
2022-08-26,123023.SZ,19,True
2022-08-26,110084.SH,21,True
2022-08-26,113635.SH,23,True
2022-08-26,123125.SZ,33,True
2022-09-02,113044.SH,1,True
2022-09-02,128114.SZ,2,False
2022-09-02,113033.SH,3,True
2022-09-02,127042.SZ,4,False
2022-09-02,128100.SZ,5,True
2022-09-02,132020.SH,6,True
2022-09-02,113011.SH,7,False
2022-09-02,128127.SZ,8,False
2022-09-02,127012.SZ,14,True
2022-09-02,113609.SH,15,True
2022-09-02,113631.SH,17,True
2022-09-02,110084.SH,18,True
2022-09-09,113044.SH,1,True
2022-09-09,127012.SZ,2,True
2022-09-09,113011.SH,3,True
2022-09-09,128100.SZ,4,True
2022-09-09,113033.SH,5,True
2022-09-09,128127.SZ,6,True
2022-09-09,110080.SH,7,False
2022-09-09,128105.SZ,8,False
2022-09-09,128114.SZ,9,True
2022-09-09,110053.SH,10,False
2022-09-09,113631.SH,21,True
2022-09-09,110084.SH,31,True
2022-09-16,113044.SH,1,True
2022-09-16,128100.SZ,2,True
2022-09-16,113033.SH,3,True
2022-09-16,113011.SH,4,True
2022-09-16,127012.SZ,5,True
2022-09-16,128105.SZ,7,True
2022-09-16,128127.SZ,8,True
2022-09-16,110080.SH,11,True
2022-09-16,110053.SH,17,True
2022-09-16,128114.SZ,20,True
2022-09-16,110084.SH,30,True
2022-09-16,113631.SH,37,True
2022-09-23,113033.SH,1,True
2022-09-23,113044.SH,2,True
2022-09-23,113595.SH,3,False
2022-09-23,128100.SZ,4,True
2022-09-23,128129.SZ,5,False
2022-09-23,110080.SH,6,True
2022-09-23,128044.SZ,7,False
2022-09-23,128015.SZ,8,False
2022-09-23,113037.SH,9,False
2022-09-23,127012.SZ,11,True
2022-09-23,128127.SZ,19,True
2022-09-23,110053.SH,21,True
2022-09-30,113044.SH,1,True
2022-09-30,113033.SH,2,True
2022-09-30,128100.SZ,3,True
2022-09-30,128015.SZ,4,True
2022-09-30,127042.SZ,5,False
2022-09-30,113595.SH,6,True
2022-09-30,127055.SZ,7,False
2022-09-30,128129.SZ,10,True
2022-09-30,127012.SZ,11,True
2022-09-30,113037.SH,17,True
2022-09-30,110053.SH,24,True
2022-09-30,128044.SZ,34,True
2022-10-14,113044.SH,1,True
2022-10-14,128015.SZ,2,True
2022-10-14,113033.SH,3,True
2022-10-14,128026.SZ,4,False
2022-10-14,132022.SH,5,False
2022-10-14,127042.SZ,6,True
2022-10-14,128100.SZ,7,True
2022-10-14,128037.SZ,8,False
2022-10-14,127032.SZ,9,False
2022-10-14,128129.SZ,13,True
2022-10-14,127012.SZ,18,True
2022-10-14,110053.SH,28,True
2022-10-21,113044.SH,1,True
2022-10-21,128015.SZ,2,True
2022-10-21,128066.SZ,3,False
2022-10-21,113062.SH,4,False
2022-10-21,113609.SH,5,False
2022-10-21,128037.SZ,6,True
2022-10-21,128026.SZ,7,True
2022-10-21,127033.SZ,8,False
2022-10-21,127012.SZ,12,True
2022-10-21,128100.SZ,13,True
2022-10-21,127032.SZ,14,True
2022-10-21,127042.SZ,24,True
2022-10-28,113044.SH,1,True
2022-10-28,128100.SZ,2,True
2022-10-28,128066.SZ,3,True
2022-10-28,127032.SZ,4,True
2022-10-28,127042.SZ,5,True
2022-10-28,127012.SZ,6,True
2022-10-28,128015.SZ,7,True
2022-10-28,128097.SZ,8,False
2022-10-28,128124.SZ,9,False
2022-10-28,113062.SH,19,True
2022-10-28,113609.SH,24,True
2022-10-28,128026.SZ,26,True
2022-11-04,113591.SH,1,False
2022-11-04,128015.SZ,2,True
2022-11-04,110083.SH,3,False
2022-11-04,110068.SH,4,False
2022-11-04,111000.SH,5,False
2022-11-04,123125.SZ,6,False
2022-11-04,128100.SZ,7,True
2022-11-04,113044.SH,20,True
2022-11-04,113609.SH,23,True
2022-11-04,128026.SZ,29,True
2022-11-04,127012.SZ,34,True
2022-11-04,127032.SZ,36,True
2022-11-11,128127.SZ,1,False
2022-11-11,128044.SZ,2,False
2022-11-11,110080.SH,3,False
2022-11-11,127034.SZ,4,False
2022-11-11,110083.SH,5,True
2022-11-11,113044.SH,6,True
2022-11-11,128100.SZ,7,True
2022-11-11,128069.SZ,8,False
2022-11-11,128022.SZ,9,False
2022-11-11,128015.SZ,12,True
2022-11-11,123125.SZ,14,True
2022-11-11,110068.SH,19,True
2022-11-18,128044.SZ,1,True
2022-11-18,113017.SH,2,False
2022-11-18,113631.SH,3,False
2022-11-18,128127.SZ,4,True
2022-11-18,128100.SZ,5,True
2022-11-18,110083.SH,6,True
2022-11-18,127034.SZ,7,True
2022-11-18,128062.SZ,8,False
2022-11-18,110080.SH,9,True
2022-11-18,127006.SZ,10,False
2022-11-18,110068.SH,21,True
2022-11-18,128022.SZ,22,True
2022-11-25,113595.SH,1,False
2022-11-25,128100.SZ,2,True
2022-11-25,128044.SZ,3,True
2022-11-25,128127.SZ,4,True
2022-11-25,113017.SH,5,True
2022-11-25,110080.SH,6,True
2022-11-25,128048.SZ,7,False
2022-11-25,113631.SH,8,True
2022-11-25,113058.SH,9,False
2022-11-25,110083.SH,10,True
2022-11-25,127034.SZ,17,True
2022-11-25,127006.SZ,36,True
2022-12-02,128100.SZ,1,True
2022-12-02,113595.SH,2,True
2022-12-02,113017.SH,3,True
2022-12-02,128044.SZ,4,True
2022-12-02,113631.SH,5,True
2022-12-02,113044.SH,6,False
2022-12-02,132026.SH,7,False
2022-12-02,128114.SZ,8,False
2022-12-02,110080.SH,13,True
2022-12-02,127006.SZ,14,True
2022-12-02,128127.SZ,21,True
2022-12-02,113058.SH,28,True
2022-12-09,128100.SZ,1,True
2022-12-09,113595.SH,2,True
2022-12-09,128127.SZ,3,True
2022-12-09,110043.SH,4,False
2022-12-09,113631.SH,5,True
2022-12-09,113044.SH,6,True
2022-12-09,113033.SH,7,False
2022-12-09,113052.SH,8,False
2022-12-09,113017.SH,9,True
2022-12-09,127006.SZ,11,True
2022-12-09,132026.SH,32,True
2022-12-09,128114.SZ,36,True
2022-12-16,128100.SZ,1,True
2022-12-16,128114.SZ,2,True
2022-12-16,113044.SH,3,True
2022-12-16,113033.SH,4,True
2022-12-16,113595.SH,5,True
2022-12-16,128127.SZ,6,True
2022-12-16,110045.SH,7,False
2022-12-16,110043.SH,8,True
2022-12-16,128034.SZ,9,False
2022-12-16,113052.SH,10,True
2022-12-16,113631.SH,22,True
2022-12-16,113017.SH,36,True
2022-12-23,128114.SZ,1,True
2022-12-23,113033.SH,2,True
2022-12-23,128100.SZ,3,True
2022-12-23,128127.SZ,4,True
2022-12-23,113044.SH,5,True
2022-12-23,127042.SZ,6,False
2022-12-23,110045.SH,7,True
2022-12-23,113017.SH,8,True
2022-12-23,113052.SH,9,True
2022-12-23,110057.SH,10,False
2022-12-23,128034.SZ,12,True
2022-12-23,110043.SH,19,True
2022-12-30,128114.SZ,1,True
2022-12-30,113033.SH,2,True
2022-12-30,113044.SH,3,True
2022-12-30,110043.SH,4,True
2022-12-30,132026.SH,5,False
2022-12-30,128100.SZ,6,True
2022-12-30,128127.SZ,7,True
2022-12-30,113058.SH,8,False
2022-12-30,128034.SZ,9,True
2022-12-30,127042.SZ,12,True
2022-12-30,113052.SH,13,True
2022-12-30,110045.SH,14,True
2023-01-06,128114.SZ,1,True
2023-01-06,120002.SZ,2,False
2023-01-06,132026.SH,3,True
2023-01-06,127042.SZ,4,True
2023-01-06,113033.SH,5,True
2023-01-06,110043.SH,6,True
2023-01-06,113050.SH,7,False
2023-01-06,113044.SH,8,True
2023-01-06,113052.SH,9,True
2023-01-06,127032.SZ,10,False
2023-01-06,128034.SZ,11,True
2023-01-06,113058.SH,13,True
2023-01-13,113044.SH,1,True
2023-01-13,110043.SH,3,True
2023-01-13,132026.SH,4,True
2023-01-13,120002.SZ,5,True
2023-01-13,113050.SH,6,True
2023-01-13,127032.SZ,7,True
2023-01-13,113058.SH,8,True
2023-01-13,113052.SH,9,True
2023-01-13,128034.SZ,10,True
2023-01-13,127042.SZ,12,True
2023-01-13,113033.SH,13,True
2023-01-13,128114.SZ,26,True
2023-01-20,113595.SH,1,False
2023-01-20,110043.SH,2,True
2023-01-20,113058.SH,3,True
2023-01-20,123105.SZ,4,False
2023-01-20,128034.SZ,5,True
2023-01-20,110083.SH,6,False
2023-01-20,127058.SZ,7,False
2023-01-20,123119.SZ,8,False
2023-01-20,110068.SH,9,False
2023-01-20,128145.SZ,10,False
2023-01-20,128078.SZ,11,False
2023-01-20,113044.SH,21,True
2023-02-03,128049.SZ,1,False
2023-02-03,113595.SH,2,True
2023-02-03,128044.SZ,3,False
2023-02-03,128075.SZ,4,False
2023-02-03,128042.SZ,5,False
2023-02-03,113628.SH,6,False
2023-02-03,110068.SH,9,True
2023-02-03,128078.SZ,10,True
2023-02-03,113058.SH,17,True
2023-02-03,110083.SH,21,True
2023-02-03,123119.SZ,22,True
2023-02-03,110043.SH,26,True
2023-02-10,113595.SH,1,True
2023-02-10,113058.SH,2,True
2023-02-10,128044.SZ,3,True
2023-02-10,113628.SH,4,True
2023-02-10,128049.SZ,5,True
2023-02-10,123075.SZ,6,False
2023-02-10,128105.SZ,7,False
2023-02-10,123141.SZ,8,False
2023-02-10,123146.SZ,9,False
2023-02-10,128078.SZ,17,True
2023-02-10,110068.SH,21,True
2023-02-10,128042.SZ,28,True
2023-02-17,113609.SH,1,False
2023-02-17,113058.SH,2,True
2023-02-17,128049.SZ,3,True
2023-02-17,128144.SZ,4,False
2023-02-17,127033.SZ,5,False
2023-02-17,110047.SH,6,False
2023-02-17,110063.SH,7,False
2023-02-17,123146.SZ,10,True
2023-02-17,113628.SH,12,True
2023-02-17,128044.SZ,21,True
2023-02-17,123075.SZ,23,True
2023-02-17,128078.SZ,33,True
2023-02-24,128114.SZ,1,False
2023-02-24,113609.SH,2,True
2023-02-24,123146.SZ,3,True
2023-02-24,113604.SH,4,False
2023-02-24,110047.SH,5,True
2023-02-24,110063.SH,8,True
2023-02-24,113058.SH,9,True
2023-02-24,128049.SZ,15,True
2023-02-24,128044.SZ,16,True
2023-02-24,128144.SZ,19,True
2023-02-24,127033.SZ,20,True
2023-02-24,123075.SZ,31,True
2023-03-03,113044.SH,1,False
2023-03-03,123146.SZ,2,True
2023-03-03,113062.SH,3,False
2023-03-03,127018.SZ,4,False
2023-03-03,127012.SZ,5,False
2023-03-03,113058.SH,9,True
2023-03-03,113609.SH,10,True
2023-03-03,113604.SH,12,True
2023-03-03,127033.SZ,20,True
2023-03-03,110047.SH,25,True
2023-03-03,110063.SH,29,True
2023-03-03,128049.SZ,35,True
2023-03-10,113044.SH,1,True
2023-03-10,127018.SZ,2,True
2023-03-10,128127.SZ,3,False
2023-03-10,123146.SZ,4,True
2023-03-10,127012.SZ,5,True
2023-03-10,110045.SH,6,False
2023-03-10,128034.SZ,7,False
2023-03-10,113017.SH,8,False
2023-03-10,113516.SH,9,False
2023-03-10,113609.SH,10,True
2023-03-10,113604.SH,15,True
2023-03-10,113058.SH,33,True
2023-03-17,113044.SH,1,True
2023-03-17,120002.SZ,2,False
2023-03-17,127018.SZ,3,True
2023-03-17,128127.SZ,4,True
2023-03-17,128034.SZ,5,True
2023-03-17,127012.SZ,7,True
2023-03-17,113017.SH,8,True
2023-03-17,110045.SH,10,True
2023-03-17,113516.SH,19,True
2023-03-17,113604.SH,26,True
2023-03-17,113058.SH,31,True
2023-03-17,123146.SZ,34,True
2023-03-24,113044.SH,1,True
2023-03-24,113017.SH,2,True
2023-03-24,113021.SH,3,False
2023-03-24,127018.SZ,4,True
2023-03-24,128127.SZ,5,True
2023-03-24,127012.SZ,6,True
2023-03-24,110080.SH,7,False
2023-03-24,128114.SZ,8,False
2023-03-24,113595.SH,9,False
2023-03-24,113057.SH,10,False
2023-03-24,128034.SZ,16,True
2023-03-24,110045.SH,30,True
2023-03-31,113044.SH,1,True
2023-03-31,128114.SZ,2,True
2023-03-31,113595.SH,3,True
2023-03-31,132026.SH,4,False
2023-03-31,113017.SH,5,True
2023-03-31,113021.SH,6,True
2023-03-31,127012.SZ,7,True
